test name,category, real vulnerability, cwe, Benchmark version: 1.2, 2016-06-1
BenchmarkTest02293,crypto,TRUE,327,,
BenchmarkTest02294,crypto,TRUE,327,,
BenchmarkTest02295,crypto,TRUE,327,,
BenchmarkTest02296,crypto,FALSE,327,,
BenchmarkTest02297,crypto,FALSE,327,,
BenchmarkTest02298,crypto,FALSE,327,,
BenchmarkTest02299,ldapi,TRUE,90,,
BenchmarkTest02300,pathtraver,FALSE,22,,
BenchmarkTest02301,pathtraver,FALSE,22,,
BenchmarkTest02302,pathtraver,TRUE,22,,
BenchmarkTest02303,pathtraver,TRUE,22,,
BenchmarkTest02304,pathtraver,TRUE,22,,
BenchmarkTest02305,ldapi,TRUE,90,,
BenchmarkTest02306,ldapi,TRUE,90,,
BenchmarkTest02307,hash,TRUE,328,,
BenchmarkTest02308,hash,TRUE,328,,
BenchmarkTest02309,hash,FALSE,328,,
BenchmarkTest02310,hash,FALSE,328,,
BenchmarkTest02311,hash,TRUE,328,,
BenchmarkTest02312,hash,FALSE,328,,
BenchmarkTest02313,xss,FALSE,79,,
BenchmarkTest02314,xss,TRUE,79,,
BenchmarkTest02315,xss,TRUE,79,,
BenchmarkTest02316,xss,TRUE,79,,
BenchmarkTest02317,xss,TRUE,79,,
BenchmarkTest02318,xss,FALSE,79,,
BenchmarkTest02319,xss,FALSE,79,,
BenchmarkTest02320,xss,FALSE,79,,
BenchmarkTest02321,xss,TRUE,79,,
BenchmarkTest02322,xss,TRUE,79,,
BenchmarkTest02323,xss,TRUE,79,,
BenchmarkTest02324,xss,TRUE,79,,
BenchmarkTest02325,xss,FALSE,79,,
BenchmarkTest02326,xss,TRUE,79,,
BenchmarkTest02327,xss,TRUE,79,,
BenchmarkTest02328,xss,TRUE,79,,
BenchmarkTest02329,xss,FALSE,79,,
BenchmarkTest02330,xss,FALSE,79,,
BenchmarkTest02331,xss,FALSE,79,,
BenchmarkTest02332,xss,TRUE,79,,
BenchmarkTest02333,cmdi,TRUE,78,,
BenchmarkTest02334,cmdi,TRUE,78,,
BenchmarkTest02335,cmdi,FALSE,78,,
BenchmarkTest02336,cmdi,FALSE,78,,
BenchmarkTest02337,weakrand,TRUE,330,,
BenchmarkTest02338,weakrand,TRUE,330,,
BenchmarkTest02339,securecookie,TRUE,614,,
BenchmarkTest02340,cmdi,FALSE,78,,
BenchmarkTest02341,cmdi,FALSE,78,,
BenchmarkTest02342,cmdi,TRUE,78,,
BenchmarkTest02343,cmdi,TRUE,78,,
BenchmarkTest02344,cmdi,TRUE,78,,
BenchmarkTest02345,weakrand,FALSE,330,,
BenchmarkTest02346,weakrand,FALSE,330,,
BenchmarkTest02347,weakrand,FALSE,330,,
BenchmarkTest02348,weakrand,FALSE,330,,
BenchmarkTest02349,weakrand,FALSE,330,,
BenchmarkTest02350,weakrand,FALSE,330,,
BenchmarkTest02351,weakrand,FALSE,330,,
BenchmarkTest02352,trustbound,TRUE,501,,
BenchmarkTest02353,sqli,FALSE,89,,
BenchmarkTest02354,sqli,TRUE,89,,
BenchmarkTest02355,sqli,TRUE,89,,
BenchmarkTest02356,sqli,TRUE,89,,
BenchmarkTest02357,sqli,TRUE,89,,
BenchmarkTest02358,sqli,TRUE,89,,
BenchmarkTest02359,sqli,TRUE,89,,
BenchmarkTest02360,sqli,TRUE,89,,
BenchmarkTest02361,sqli,FALSE,89,,
BenchmarkTest02362,sqli,TRUE,89,,
BenchmarkTest02363,sqli,FALSE,89,,
BenchmarkTest02364,sqli,TRUE,89,,
BenchmarkTest02365,sqli,FALSE,89,,
BenchmarkTest02366,sqli,FALSE,89,,
BenchmarkTest02367,sqli,FALSE,89,,
BenchmarkTest02368,sqli,FALSE,89,,
BenchmarkTest02369,sqli,TRUE,89,,
BenchmarkTest02370,xpathi,FALSE,643,,
BenchmarkTest02371,crypto,FALSE,327,,
BenchmarkTest02372,crypto,FALSE,327,,
BenchmarkTest02373,crypto,TRUE,327,,
BenchmarkTest02374,crypto,TRUE,327,,
BenchmarkTest02375,crypto,TRUE,327,,
BenchmarkTest02376,ldapi,FALSE,90,,
BenchmarkTest02377,pathtraver,TRUE,22,,
BenchmarkTest02378,pathtraver,TRUE,22,,
BenchmarkTest02379,pathtraver,FALSE,22,,
BenchmarkTest02380,pathtraver,FALSE,22,,
BenchmarkTest02381,pathtraver,FALSE,22,,
BenchmarkTest02382,pathtraver,FALSE,22,,
BenchmarkTest02383,pathtraver,TRUE,22,,
BenchmarkTest02384,ldapi,FALSE,90,,
BenchmarkTest02385,hash,TRUE,328,,
BenchmarkTest02386,hash,TRUE,328,,
BenchmarkTest02387,hash,TRUE,328,,
BenchmarkTest02388,hash,TRUE,328,,
BenchmarkTest02389,hash,FALSE,328,,
BenchmarkTest02390,hash,FALSE,328,,
BenchmarkTest02391,hash,TRUE,328,,
BenchmarkTest02392,hash,TRUE,328,,
BenchmarkTest02393,hash,TRUE,328,,
BenchmarkTest02394,xss,FALSE,79,,
BenchmarkTest02395,xss,TRUE,79,,
BenchmarkTest02396,xss,TRUE,79,,
BenchmarkTest02397,xss,TRUE,79,,
BenchmarkTest02398,xss,FALSE,79,,
BenchmarkTest02399,xss,TRUE,79,,
BenchmarkTest02400,xss,TRUE,79,,
BenchmarkTest02401,xss,FALSE,79,,
BenchmarkTest02402,xss,TRUE,79,,
BenchmarkTest02403,xss,TRUE,79,,
BenchmarkTest02404,xss,FALSE,79,,
BenchmarkTest02405,xss,TRUE,79,,
BenchmarkTest02406,xss,FALSE,79,,
BenchmarkTest02407,xss,TRUE,79,,
BenchmarkTest02408,xss,FALSE,79,,
BenchmarkTest02409,xss,TRUE,79,,
BenchmarkTest02410,xss,TRUE,79,,
BenchmarkTest02411,cmdi,TRUE,78,,
BenchmarkTest02412,cmdi,TRUE,78,,
BenchmarkTest02413,cmdi,FALSE,78,,
BenchmarkTest02414,cmdi,TRUE,78,,
BenchmarkTest02415,weakrand,TRUE,330,,
BenchmarkTest02416,weakrand,TRUE,330,,
BenchmarkTest02417,weakrand,TRUE,330,,
BenchmarkTest02418,weakrand,TRUE,330,,
BenchmarkTest02419,weakrand,TRUE,330,,
BenchmarkTest02420,weakrand,TRUE,330,,
BenchmarkTest02421,weakrand,TRUE,330,,
BenchmarkTest02422,weakrand,TRUE,330,,
BenchmarkTest02423,weakrand,TRUE,330,,
BenchmarkTest02424,weakrand,TRUE,330,,
BenchmarkTest02425,weakrand,TRUE,330,,
BenchmarkTest02426,weakrand,TRUE,330,,
BenchmarkTest02427,securecookie,TRUE,614,,
BenchmarkTest02428,cmdi,FALSE,78,,
BenchmarkTest02429,cmdi,TRUE,78,,
BenchmarkTest02430,cmdi,TRUE,78,,
BenchmarkTest02431,cmdi,TRUE,78,,
BenchmarkTest02432,cmdi,TRUE,78,,
BenchmarkTest02433,cmdi,TRUE,78,,
BenchmarkTest02434,weakrand,FALSE,330,,
BenchmarkTest02435,weakrand,FALSE,330,,
BenchmarkTest02436,weakrand,FALSE,330,,
BenchmarkTest02437,weakrand,FALSE,330,,
BenchmarkTest02438,weakrand,FALSE,330,,
BenchmarkTest02439,weakrand,FALSE,330,,
BenchmarkTest02440,weakrand,FALSE,330,,
BenchmarkTest02441,weakrand,FALSE,330,,
BenchmarkTest02442,weakrand,FALSE,330,,
BenchmarkTest02443,weakrand,FALSE,330,,
BenchmarkTest02444,weakrand,FALSE,330,,
BenchmarkTest02445,weakrand,FALSE,330,,
BenchmarkTest02446,trustbound,TRUE,501,,
BenchmarkTest02447,trustbound,FALSE,501,,
BenchmarkTest02448,trustbound,TRUE,501,,
BenchmarkTest02449,sqli,TRUE,89,,
BenchmarkTest02450,sqli,FALSE,89,,
BenchmarkTest02451,sqli,TRUE,89,,
BenchmarkTest02452,sqli,FALSE,89,,
BenchmarkTest02453,sqli,TRUE,89,,
BenchmarkTest02454,sqli,TRUE,89,,
BenchmarkTest02455,sqli,TRUE,89,,
BenchmarkTest02456,sqli,FALSE,89,,
BenchmarkTest02457,xpathi,FALSE,643,,
BenchmarkTest02458,crypto,TRUE,327,,
BenchmarkTest02459,crypto,FALSE,327,,
BenchmarkTest02460,crypto,FALSE,327,,
BenchmarkTest02461,crypto,FALSE,327,,
BenchmarkTest02462,pathtraver,FALSE,22,,
BenchmarkTest02463,pathtraver,TRUE,22,,
BenchmarkTest02464,pathtraver,FALSE,22,,
BenchmarkTest02465,pathtraver,TRUE,22,,
BenchmarkTest02466,pathtraver,TRUE,22,,
BenchmarkTest02467,pathtraver,FALSE,22,,
BenchmarkTest02468,pathtraver,FALSE,22,,
BenchmarkTest02469,pathtraver,TRUE,22,,
BenchmarkTest02470,pathtraver,FALSE,22,,
BenchmarkTest02471,pathtraver,FALSE,22,,
BenchmarkTest02472,ldapi,TRUE,90,,
BenchmarkTest02473,weakrand,TRUE,330,,
BenchmarkTest02474,hash,TRUE,328,,
BenchmarkTest02475,hash,TRUE,328,,
BenchmarkTest02476,hash,TRUE,328,,
BenchmarkTest02477,hash,FALSE,328,,
BenchmarkTest02478,hash,TRUE,328,,
BenchmarkTest02479,hash,FALSE,328,,
BenchmarkTest02480,xss,TRUE,79,,
BenchmarkTest02481,xss,FALSE,79,,
BenchmarkTest02482,xss,FALSE,79,,
BenchmarkTest02483,xss,TRUE,79,,
BenchmarkTest02484,xss,FALSE,79,,
BenchmarkTest02485,xss,FALSE,79,,
BenchmarkTest02486,xss,TRUE,79,,
BenchmarkTest02487,xss,TRUE,79,,
BenchmarkTest02488,xss,FALSE,79,,
BenchmarkTest02489,xss,TRUE,79,,
BenchmarkTest02490,xss,FALSE,79,,
BenchmarkTest02491,xss,FALSE,79,,
BenchmarkTest02492,xss,FALSE,79,,
BenchmarkTest02493,xss,TRUE,79,,
BenchmarkTest02494,xss,TRUE,79,,
BenchmarkTest02495,xss,FALSE,79,,
BenchmarkTest02496,cmdi,TRUE,78,,
BenchmarkTest02497,weakrand,TRUE,330,,
BenchmarkTest02498,weakrand,TRUE,330,,
BenchmarkTest02499,weakrand,TRUE,330,,
BenchmarkTest02500,weakrand,TRUE,330,,
BenchmarkTest02501,weakrand,TRUE,330,,
BenchmarkTest02502,weakrand,TRUE,330,,
BenchmarkTest02503,weakrand,TRUE,330,,
BenchmarkTest02504,weakrand,TRUE,330,,
BenchmarkTest02505,weakrand,TRUE,330,,
BenchmarkTest02506,weakrand,TRUE,330,,
BenchmarkTest02507,securecookie,TRUE,614,,
BenchmarkTest02508,securecookie,FALSE,614,,
BenchmarkTest02509,xss,FALSE,79,,
BenchmarkTest02510,cmdi,FALSE,78,,
BenchmarkTest02511,cmdi,TRUE,78,,
BenchmarkTest02512,cmdi,TRUE,78,,
BenchmarkTest02513,cmdi,FALSE,78,,
BenchmarkTest02514,cmdi,TRUE,78,,
BenchmarkTest02515,cmdi,TRUE,78,,
BenchmarkTest02516,cmdi,TRUE,78,,
BenchmarkTest02517,cmdi,TRUE,78,,
BenchmarkTest02518,cmdi,FALSE,78,,
BenchmarkTest02519,weakrand,FALSE,330,,
BenchmarkTest02520,weakrand,FALSE,330,,
BenchmarkTest02521,weakrand,FALSE,330,,
BenchmarkTest02522,weakrand,FALSE,330,,
BenchmarkTest02523,trustbound,FALSE,501,,
BenchmarkTest02524,trustbound,TRUE,501,,
BenchmarkTest02525,trustbound,TRUE,501,,
BenchmarkTest02526,trustbound,TRUE,501,,
BenchmarkTest02527,trustbound,TRUE,501,,
BenchmarkTest02528,sqli,TRUE,89,,
BenchmarkTest02529,sqli,FALSE,89,,
BenchmarkTest02530,sqli,TRUE,89,,
BenchmarkTest02531,sqli,TRUE,89,,
BenchmarkTest02532,sqli,TRUE,89,,
BenchmarkTest02533,sqli,TRUE,89,,
BenchmarkTest02534,sqli,TRUE,89,,
BenchmarkTest02535,sqli,TRUE,89,,
BenchmarkTest02536,sqli,FALSE,89,,
BenchmarkTest02537,sqli,TRUE,89,,
BenchmarkTest02538,sqli,FALSE,89,,
BenchmarkTest02539,sqli,FALSE,89,,
BenchmarkTest02540,sqli,FALSE,89,,
BenchmarkTest02541,sqli,FALSE,89,,
BenchmarkTest02542,sqli,TRUE,89,,
BenchmarkTest02543,sqli,TRUE,89,,
BenchmarkTest02544,sqli,FALSE,89,,
BenchmarkTest02545,sqli,TRUE,89,,
BenchmarkTest02546,sqli,FALSE,89,,
BenchmarkTest02547,crypto,FALSE,327,,
BenchmarkTest02548,crypto,TRUE,327,,
BenchmarkTest02549,crypto,TRUE,327,,
BenchmarkTest02550,crypto,TRUE,327,,
BenchmarkTest02551,crypto,FALSE,327,,
BenchmarkTest02552,crypto,FALSE,327,,
BenchmarkTest02553,ldapi,FALSE,90,,
BenchmarkTest02554,pathtraver,FALSE,22,,
BenchmarkTest02555,pathtraver,TRUE,22,,
BenchmarkTest02556,pathtraver,TRUE,22,,
BenchmarkTest02557,pathtraver,FALSE,22,,
BenchmarkTest02558,pathtraver,FALSE,22,,
BenchmarkTest02559,pathtraver,TRUE,22,,
BenchmarkTest02560,pathtraver,TRUE,22,,
BenchmarkTest02561,pathtraver,TRUE,22,,
BenchmarkTest02562,pathtraver,TRUE,22,,
BenchmarkTest02563,pathtraver,FALSE,22,,
BenchmarkTest02564,pathtraver,TRUE,22,,
BenchmarkTest02565,pathtraver,TRUE,22,,
BenchmarkTest02566,pathtraver,FALSE,22,,
BenchmarkTest02567,pathtraver,TRUE,22,,
BenchmarkTest02568,pathtraver,FALSE,22,,
BenchmarkTest02569,pathtraver,TRUE,22,,
BenchmarkTest02570,pathtraver,FALSE,22,,
BenchmarkTest02571,ldapi,FALSE,90,,
BenchmarkTest02572,ldapi,FALSE,90,,
BenchmarkTest02573,hash,TRUE,328,,
BenchmarkTest02574,hash,TRUE,328,,
BenchmarkTest02575,hash,TRUE,328,,
BenchmarkTest02576,hash,FALSE,328,,
BenchmarkTest02577,hash,TRUE,328,,
BenchmarkTest02578,xss,TRUE,79,,
BenchmarkTest02579,xss,TRUE,79,,
BenchmarkTest02580,xss,TRUE,79,,
BenchmarkTest02581,xss,FALSE,79,,
BenchmarkTest02582,xss,TRUE,79,,
BenchmarkTest02583,xss,TRUE,79,,
BenchmarkTest02584,xss,TRUE,79,,
BenchmarkTest02585,xss,TRUE,79,,
BenchmarkTest02586,xss,TRUE,79,,
BenchmarkTest02587,xss,TRUE,79,,
BenchmarkTest02588,xss,TRUE,79,,
BenchmarkTest02589,xss,FALSE,79,,
BenchmarkTest02590,xss,FALSE,79,,
BenchmarkTest02591,xss,TRUE,79,,
BenchmarkTest02592,xss,TRUE,79,,
BenchmarkTest02593,xss,FALSE,79,,
BenchmarkTest02594,xss,FALSE,79,,
BenchmarkTest02595,xss,TRUE,79,,
BenchmarkTest02596,xss,FALSE,79,,
BenchmarkTest02597,xss,TRUE,79,,
BenchmarkTest02598,xss,TRUE,79,,
BenchmarkTest02599,xss,FALSE,79,,
BenchmarkTest02600,xss,TRUE,79,,
BenchmarkTest02601,xss,FALSE,79,,
BenchmarkTest02602,weakrand,TRUE,330,,
BenchmarkTest02603,weakrand,TRUE,330,,
BenchmarkTest02604,weakrand,TRUE,330,,
BenchmarkTest02605,weakrand,TRUE,330,,
BenchmarkTest02606,weakrand,TRUE,330,,
BenchmarkTest02607,securecookie,FALSE,614,,
BenchmarkTest02608,xss,TRUE,79,,
BenchmarkTest02609,xss,FALSE,79,,
BenchmarkTest02610,cmdi,FALSE,78,,
BenchmarkTest02611,cmdi,TRUE,78,,
BenchmarkTest02612,cmdi,TRUE,78,,
BenchmarkTest02613,cmdi,TRUE,78,,
BenchmarkTest02614,weakrand,FALSE,330,,
BenchmarkTest02615,weakrand,FALSE,330,,
BenchmarkTest02616,weakrand,FALSE,330,,
BenchmarkTest02617,weakrand,FALSE,330,,
BenchmarkTest02618,weakrand,FALSE,330,,
BenchmarkTest02619,weakrand,FALSE,330,,
BenchmarkTest02620,weakrand,FALSE,330,,
BenchmarkTest02621,weakrand,FALSE,330,,
BenchmarkTest02622,trustbound,TRUE,501,,
BenchmarkTest02623,trustbound,TRUE,501,,
BenchmarkTest02624,trustbound,TRUE,501,,
BenchmarkTest02625,sqli,TRUE,89,,
BenchmarkTest02626,sqli,FALSE,89,,
BenchmarkTest02627,sqli,TRUE,89,,
BenchmarkTest02628,sqli,TRUE,89,,
BenchmarkTest02629,sqli,FALSE,89,,
BenchmarkTest02630,sqli,TRUE,89,,
BenchmarkTest02631,sqli,FALSE,89,,
BenchmarkTest02632,sqli,TRUE,89,,
BenchmarkTest02633,sqli,FALSE,89,,
BenchmarkTest02634,sqli,FALSE,89,,
BenchmarkTest02635,sqli,TRUE,89,,
BenchmarkTest02636,sqli,FALSE,89,,
BenchmarkTest02637,sqli,FALSE,89,,
BenchmarkTest02638,sqli,TRUE,89,,
BenchmarkTest02639,sqli,FALSE,89,,
BenchmarkTest02640,sqli,FALSE,89,,
BenchmarkTest02641,sqli,TRUE,89,,
BenchmarkTest02642,sqli,TRUE,89,,
BenchmarkTest02643,sqli,TRUE,89,,
BenchmarkTest02644,sqli,TRUE,89,,
BenchmarkTest02645,sqli,TRUE,89,,
BenchmarkTest02646,sqli,TRUE,89,,
BenchmarkTest02647,sqli,TRUE,89,,
BenchmarkTest02648,sqli,FALSE,89,,
BenchmarkTest02649,sqli,TRUE,89,,
BenchmarkTest02650,sqli,TRUE,89,,
BenchmarkTest02651,sqli,TRUE,89,,
BenchmarkTest02652,sqli,FALSE,89,,
BenchmarkTest02653,sqli,TRUE,89,,
BenchmarkTest02654,sqli,TRUE,89,,
BenchmarkTest02655,sqli,TRUE,89,,
BenchmarkTest02656,sqli,TRUE,89,,
BenchmarkTest02657,sqli,FALSE,89,,
BenchmarkTest02658,crypto,TRUE,327,,
BenchmarkTest02659,crypto,FALSE,327,,
BenchmarkTest02660,crypto,TRUE,327,,
BenchmarkTest02661,crypto,TRUE,327,,
BenchmarkTest02662,crypto,FALSE,327,,
BenchmarkTest02663,crypto,TRUE,327,,
BenchmarkTest02664,pathtraver,FALSE,22,,
BenchmarkTest02665,pathtraver,FALSE,22,,
BenchmarkTest02666,pathtraver,FALSE,22,,
BenchmarkTest02667,pathtraver,FALSE,22,,
BenchmarkTest02668,pathtraver,FALSE,22,,
BenchmarkTest02669,pathtraver,FALSE,22,,
BenchmarkTest02670,hash,TRUE,328,,
BenchmarkTest02671,hash,TRUE,328,,
BenchmarkTest02672,hash,FALSE,328,,
BenchmarkTest02673,hash,FALSE,328,,
BenchmarkTest02674,hash,TRUE,328,,
BenchmarkTest02675,hash,TRUE,328,,
BenchmarkTest02676,hash,FALSE,328,,
BenchmarkTest02677,hash,TRUE,328,,
BenchmarkTest02678,hash,FALSE,328,,
BenchmarkTest02679,xss,FALSE,79,,
BenchmarkTest02680,xss,FALSE,79,,
BenchmarkTest02681,xss,FALSE,79,,
BenchmarkTest02682,xss,FALSE,79,,
BenchmarkTest02683,xss,FALSE,79,,
BenchmarkTest02684,xss,FALSE,79,,
BenchmarkTest02685,xss,FALSE,79,,
BenchmarkTest02686,xss,FALSE,79,,
BenchmarkTest02687,xss,FALSE,79,,
BenchmarkTest02688,xss,FALSE,79,,
BenchmarkTest02689,xss,FALSE,79,,
BenchmarkTest02690,xss,FALSE,79,,
BenchmarkTest02691,xss,FALSE,79,,
BenchmarkTest02692,xss,FALSE,79,,
BenchmarkTest02693,xss,FALSE,79,,
BenchmarkTest02694,xss,FALSE,79,,
BenchmarkTest02695,xss,FALSE,79,,
BenchmarkTest02696,xss,FALSE,79,,
BenchmarkTest02697,cmdi,FALSE,78,,
BenchmarkTest02698,cmdi,FALSE,78,,
BenchmarkTest02699,cmdi,FALSE,78,,
BenchmarkTest02700,weakrand,TRUE,330,,
BenchmarkTest02701,weakrand,TRUE,330,,
BenchmarkTest02702,weakrand,TRUE,330,,
BenchmarkTest02703,weakrand,TRUE,330,,
BenchmarkTest02704,weakrand,TRUE,330,,
BenchmarkTest02705,weakrand,TRUE,330,,
BenchmarkTest02706,weakrand,TRUE,330,,
BenchmarkTest02707,weakrand,TRUE,330,,
BenchmarkTest02708,weakrand,TRUE,330,,
BenchmarkTest02709,securecookie,TRUE,614,,
BenchmarkTest02710,securecookie,TRUE,614,,
BenchmarkTest02711,securecookie,FALSE,614,,
BenchmarkTest02712,xss,FALSE,79,,
BenchmarkTest02713,cmdi,FALSE,78,,
BenchmarkTest02714,cmdi,FALSE,78,,
BenchmarkTest02715,weakrand,FALSE,330,,
BenchmarkTest02716,weakrand,FALSE,330,,
BenchmarkTest02717,weakrand,FALSE,330,,
BenchmarkTest02718,weakrand,FALSE,330,,
BenchmarkTest02719,weakrand,FALSE,330,,
BenchmarkTest02720,weakrand,FALSE,330,,
BenchmarkTest02721,weakrand,FALSE,330,,
BenchmarkTest02722,trustbound,FALSE,501,,
BenchmarkTest02723,trustbound,FALSE,501,,
BenchmarkTest02724,trustbound,FALSE,501,,
BenchmarkTest02725,trustbound,FALSE,501,,
BenchmarkTest02726,trustbound,FALSE,501,,
BenchmarkTest02727,sqli,FALSE,89,,
BenchmarkTest02728,sqli,FALSE,89,,
BenchmarkTest02729,sqli,FALSE,89,,
BenchmarkTest02730,sqli,FALSE,89,,
BenchmarkTest02731,sqli,FALSE,89,,
BenchmarkTest02732,sqli,FALSE,89,,
BenchmarkTest02733,sqli,FALSE,89,,
BenchmarkTest02734,sqli,FALSE,89,,
BenchmarkTest02735,sqli,FALSE,89,,
BenchmarkTest02736,sqli,FALSE,89,,
BenchmarkTest02737,sqli,FALSE,89,,
BenchmarkTest02738,sqli,FALSE,89,,
BenchmarkTest02739,sqli,FALSE,89,,
BenchmarkTest02740,sqli,FALSE,89,,
